LOCUS	PFAM_CODE	DOMAINE	PFAM_START	PFAM_STOP	LENGTH	PFAM_SCORE	PFAM_EXPECTED
BC1G_06121	PF00172.10	Fungal Zn(2)-Cys(6) binuclear cluster domain	111775	111906	132	18.420000076293945	9.10000002477318E-4
BC1G_06122	PF00240.15	Ubiquitin family	116782	117113	332	138.3000030517578	2.0000000102211272E-38
BC1G_06122	PF00240.15	Ubiquitin family	117191	117397	207	138.3000030517578	2.0000000102211272E-38
BC1G_06122	PF00240.15	Ubiquitin family	117419	117625	207	138.3000030517578	2.0000000102211272E-38
BC1G_06122	PF00240.15	Ubiquitin family	117647	117853	207	138.3000030517578	2.0000000102211272E-38
BC1G_06122	PF00240.15	Ubiquitin family	116782	117113	332	553.3499755859375	0.0
BC1G_06122	PF00240.15	Ubiquitin family	117191	117397	207	553.3499755859375	0.0
BC1G_06122	PF00240.15	Ubiquitin family	117419	117625	207	553.3499755859375	0.0
BC1G_06122	PF00240.15	Ubiquitin family	117647	117853	207	553.3499755859375	0.0
BC1G_06122	PF07708.3	Tash protein PEST motif	116782	116963	182	24.709999084472656	3.3999999868683517E-4
BC1G_06122	PF07708.3	Tash protein PEST motif	117191	117247	57	24.709999084472656	3.3999999868683517E-4
BC1G_06122	PF07708.3	Tash protein PEST motif	117419	117475	57	24.709999084472656	3.3999999868683517E-4
BC1G_06122	PF07708.3	Tash protein PEST motif	117647	117703	57	24.709999084472656	3.3999999868683517E-4
BC1G_06122	PF00240.18	Ubiquitin family	116782	117113	332	444.7	0.0
BC1G_06122	PF00240.18	Ubiquitin family	117191	117397	207	444.7	0.0
BC1G_06122	PF00240.18	Ubiquitin family	117419	117625	207	444.7	0.0
BC1G_06122	PF00240.18	Ubiquitin family	117647	117853	207	444.7	0.0
BC1G_06122	PF11976.3	Ubiquitin-2 like Rad60 SUMO-like	116767	117104	338	256.0	8.1E-78
BC1G_06122	PF11976.3	Ubiquitin-2 like Rad60 SUMO-like	117120	117388	269	256.0	8.1E-78
BC1G_06122	PF11976.3	Ubiquitin-2 like Rad60 SUMO-like	117404	117616	213	256.0	8.1E-78
BC1G_06122	PF11976.3	Ubiquitin-2 like Rad60 SUMO-like	117632	117844	213	256.0	8.1E-78
BC1G_06122	PF13019.1	Telomere stability and silencing	116767	117119	353	73.2	1.7E-20
BC1G_06122	PF13019.1	Telomere stability and silencing	117120	117403	284	73.2	1.7E-20
BC1G_06122	PF13019.1	Telomere stability and silencing	117404	117631	228	73.2	1.7E-20
BC1G_06122	PF13019.1	Telomere stability and silencing	117632	117862	231	73.2	1.7E-20
BC1G_06122	PF13881.1	Ubiquitin-2 like Rad60 SUMO-like	116770	117128	359	56.6	1.7E-15
BC1G_06122	PF13881.1	Ubiquitin-2 like Rad60 SUMO-like	117117	117412	296	56.6	1.7E-15
BC1G_06122	PF13881.1	Ubiquitin-2 like Rad60 SUMO-like	117398	117628	231	56.6	1.7E-15
BC1G_06122	PF13881.1	Ubiquitin-2 like Rad60 SUMO-like	117629	117853	225	56.6	1.7E-15
BC1G_06122	PF00240.15	Ubiquitin family	117647	117853	207	138.3000030517578	2.0000000102211272E-38
BC1G_06122	PF00240.15	Ubiquitin family	117419	117625	207	138.3000030517578	2.0000000102211272E-38
BC1G_06122	PF00240.15	Ubiquitin family	116782	117113	332	138.3000030517578	2.0000000102211272E-38
BC1G_06122	PF00240.15	Ubiquitin family	117191	117397	207	138.3000030517578	2.0000000102211272E-38
BC1G_06123	PF07576.4	BRCA1-associated protein 2	119277	119661	385	88.9000015258789	1.5000000786160286E-23
BC1G_06123	PF00097.17	Zinc finger, C3HC4 type (RING finger)	119761	119877	117	38.0	3.199999909497819E-8
BC1G_06123	PF02148.11	Zn-finger in ubiquitin-hydrolases and other protein	119974	120189	216	91.9000015258789	2.0000000390829628E-24
BC1G_06123	PF07576.4	BRCA1-associated protein 2	119277	119661	385	88.9000015258789	1.5000000786160286E-23
BC1G_06123	PF00097.17	Zinc finger, C3HC4 type (RING finger)	119761	119877	117	38.0	3.199999909497819E-8
BC1G_06123	PF02148.11	Zn-finger in ubiquitin-hydrolases and other protein	119974	120189	216	91.9000015258789	2.0000000390829628E-24
BC1G_06123	PF00097.20	Zinc finger, C3HC4 type (RING finger)	119761	119877	117	23.2	3.5E-5
BC1G_06123	PF07576.4	BRCA1-associated protein 2	119277	119661	385	88.91000366210938	1.6000000312663702E-23
BC1G_06123	PF00097.17	Zinc finger, C3HC4 type (RING finger)	119761	119877	117	38.34000015258789	2.7000000457633178E-8
BC1G_06123	PF07576.7	BRCA1-associated protein 2	119280	119664	385	81.7	2.3E-23
BC1G_06123	PF02148.14	Zn-finger in ubiquitin-hydrolases and other protein	119974	120159	186	61.9	4.2E-17
BC1G_06123	PF13639.1	Ring finger domain	119755	119886	132	36.9	2.0E-9
BC1G_06123	PF02148.11	Zn-finger in ubiquitin-hydrolases and other protein	119974	120189	216	91.77999877929688	2.199999944383646E-24
BC1G_06124	PF00132.19	Bacterial transferase hexapeptide (six repeats)	122281	122388	108	61.3	2.7E-17
BC1G_06124	PF00132.19	Bacterial transferase hexapeptide (six repeats)	122245	122352	108	61.3	2.7E-17
BC1G_06124	PF00483.15	Nucleotidyl transferase	122431	123369	939	150.8000030517578	3.599935754850455E-42
BC1G_06124	PF00132.16	Bacterial transferase hexapeptide (three repeats)	122317	122370	54	13.899999618530273	0.5799999833106995
BC1G_06124	PF00132.16	Bacterial transferase hexapeptide (three repeats)	122263	122316	54	21.200000762939453	0.003700000001117587
BC1G_06124	PF00132.16	Bacterial transferase hexapeptide (three repeats)	122161	122214	54	8.399999618530273	14.0
BC1G_06124	PF00132.16	Bacterial transferase hexapeptide (three repeats)	122107	122160	54	5.699999809265137	30.0
BC1G_06124	PF00483.15	Nucleotidyl transferase	122431	123369	939	150.8000030517578	3.599935754850455E-42
BC1G_06124	PF00132.16	Bacterial transferase hexapeptide (three repeats)	122317	122370	54	13.899999618530273	0.5799999833106995
BC1G_06124	PF00132.16	Bacterial transferase hexapeptide (three repeats)	122263	122316	54	21.200000762939453	0.003700000001117587
BC1G_06124	PF00132.16	Bacterial transferase hexapeptide (three repeats)	122161	122214	54	8.399999618530273	14.0
BC1G_06124	PF00132.16	Bacterial transferase hexapeptide (three repeats)	122107	122160	54	5.699999809265137	30.0
BC1G_06124	PF00483.15	Nucleotidyl transferase	122431	123369	939	151.7899932861328	1.900160717624452E-42
BC1G_06124	PF00132.16	Bacterial transferase hexapeptide (three repeats)	122317	122370	54	49.16999816894531	1.499999950638209E-11
BC1G_06124	PF00132.16	Bacterial transferase hexapeptide (three repeats)	122263	122316	54	49.16999816894531	1.499999950638209E-11
BC1G_06124	PF00132.16	Bacterial transferase hexapeptide (three repeats)	122161	122214	54	49.16999816894531	1.499999950638209E-11
BC1G_06124	PF00132.16	Bacterial transferase hexapeptide (three repeats)	122107	122160	54	49.16999816894531	1.499999950638209E-11
BC1G_06124	PF00483.18	Nucleotidyl transferase	122431	123369	939	123.8	6.2E-36
BC1G_06125	PF06985.3	Heterokaryon incompatibility protein (HET)	125838	126245	408	93.4000015258789	6.900000184140028E-25
BC1G_06125	PF06985.3	Heterokaryon incompatibility protein (HET)	125838	126245	408	93.4000015258789	6.900000184140028E-25
BC1G_06125	PF06985.3	Heterokaryon incompatibility protein (HET)	125838	126245	408	93.38999938964844	7.200000042091053E-25
BC1G_06125	PF06985.6	Heterokaryon incompatibility protein (HET)	125838	126245	408	123.7	5.3E-36
BC1G_06127	PF11754.3	Velvet factor	131967	132521	555	112.1	2.3E-32
BC1G_06136	PF02985.14	HEAT repeat	145904	146014	111	14.100000381469727	0.5299999713897705
BC1G_06136	PF02985.14	HEAT repeat	145904	146014	111	14.100000381469727	0.5299999713897705
BC1G_06136	PF11919.3	Domain of unknown function (DUF3437)	145435	145786	352	116.4	3.1E-34
BC1G_06136	PF02985.14	HEAT repeat	146516	146626	111	22.530000686645508	0.001538999960757792
BC1G_06136	PF02985.14	HEAT repeat	145904	146014	111	22.530000686645508	0.001538999960757792
BC1G_06136	PF02985.14	HEAT repeat	148028	148138	111	22.530000686645508	0.001538999960757792
BC1G_06140	PF04188.8	Mannosyltransferase (PIG-V))	158176	158656	481	121.1	4.8E-35
BC1G_06140	PF04188.8	Mannosyltransferase (PIG-V))	158455	159127	673	121.1	4.8E-35
BC1G_06142	PF04146.7	YT521-B-like family	164689	164892	204	30.100000381469727	2.200000039920269E-7
BC1G_06142	PF04146.7	YT521-B-like family	164689	164892	204	30.100000381469727	2.200000039920269E-7
BC1G_06142	PF04146.10	YT521-B-like domain	164677	164892	216	47.1	1.5E-12
BC1G_06142	PF04146.7	YT521-B-like family	164689	164892	204	30.1299991607666	2.2999999771400326E-7
BC1G_06144	PF00067.17	Cytochrome P450	168358	169239	882	128.4	2.4E-37
BC1G_06146	PF13279.1	Thioesterase-like superfamily	172971	173423	453	30.7	3.2E-7
BC1G_06147	PF08659.2	KR domain	175122	176004	883	48.400001525878906	2.3999999904100733E-11
BC1G_06147	PF08659.2	KR domain	175122	176004	883	48.40999984741211	2.50000003337858E-11
BC1G_06147	PF00106.17	short chain dehydrogenase	175065	175965	901	28.049999237060547	1.8000000068241206E-7
BC1G_06147	PF08659.5	KR domain	175278	176004	727	99.3	1.8E-28
BC1G_06147	PF00106.20	short chain dehydrogenase	175272	175965	694	75.3	4.7E-21
BC1G_06147	PF13602.1	Zinc-binding dehydrogenase	174909	175268	360	30.0	7.3E-7
BC1G_06147	PF00550.20	Phosphopantetheine attachment site	176404	176565	162	27.6	2.3E-6
BC1G_06147	PF00106.17	short chain dehydrogenase	175065	175965	901	30.700000762939453	5.3000000832525984E-8
BC1G_06147	PF08659.2	KR domain	175122	176004	883	48.400001525878906	2.3999999904100733E-11
BC1G_06147	PF00106.17	short chain dehydrogenase	175065	175965	901	30.700000762939453	5.3000000832525984E-8
BC1G_06149	PF00067.17	Cytochrome P450	181546	182914	1369	75.7	2.4E-21
BC1G_06150	PF00067.14	Cytochrome P450	183745	185382	1638	10.75	6.19999995896299E-14
BC1G_06150	PF00067.14	Cytochrome P450	183745	185382	1638	10.800000190734863	1.8000000795437288E-11
BC1G_06150	PF00067.14	Cytochrome P450	183745	185382	1638	10.800000190734863	1.8000000795437288E-11
BC1G_06150	PF00067.17	Cytochrome P450	183751	185385	1635	140.3	6.0E-41
BC1G_06151	PF00248.13	Aldo/keto reductase family	186488	187637	1150	230.9600067138672	0.0
BC1G_06151	PF00248.13	Aldo/keto reductase family	186488	187637	1150	232.89999389648438	0.0
BC1G_06151	PF00248.13	Aldo/keto reductase family	186488	187637	1150	232.89999389648438	0.0
BC1G_06151	PF00248.16	Aldo/keto reductase family	186491	187613	1123	235.2	5.6E-70
BC1G_06152	PF02423.10	Ornithine cyclodeaminase/mu-crystallin family	188634	189472	839	30.8	1.1E-7
BC1G_06153	PF00484.11	Carbonic anhydrase	192660	193233	574	154.42999267578125	2.9987787136551085E-43
BC1G_06153	PF00484.14	Carbonic anhydrase	192672	193212	541	155.6	7.8E-46
BC1G_06153	PF00484.11	Carbonic anhydrase	192660	193233	574	147.6999969482422	3.0999524627793603E-41
BC1G_06153	PF00484.11	Carbonic anhydrase	192660	193233	574	147.6999969482422	3.0999524627793603E-41
BC1G_06154	PF01248.18	Ribosomal protein L7Ae/L30e/S12e/Gadd45 family	195607	195894	288	88.0199966430664	3.000000157232057E-23
BC1G_06154	PF01248.21	Ribosomal protein L7Ae/L30e/S12e/Gadd45 family	195607	195894	288	72.9	9.7E-21
BC1G_06154	PF01248.18	Ribosomal protein L7Ae/L30e/S12e/Gadd45 family	195607	195894	288	89.80000305175781	8.300000014282876E-24
BC1G_06154	PF01248.18	Ribosomal protein L7Ae/L30e/S12e/Gadd45 family	195607	195894	288	89.80000305175781	8.300000014282876E-24
BC1G_06155	PF01171.15	PP-loop family	196990	197574	585	67.6	8.6E-19
BC1G_06155	PF01171.12	PP-loop family	196990	197565	576	3.9000000953674316	6.199999957878788E-10
BC1G_06155	PF01171.12	PP-loop family	196990	197565	576	3.9000000953674316	6.199999957878788E-10
BC1G_06155	PF01171.12	PP-loop family	196990	197565	576	3.940000057220459	6.399999974426862E-10
BC1G_06157	PF03737.10	Demethylmenaquinone methyltransferase	200687	201297	611	66.8	1.7E-18
BC1G_06157	PF03737.7	Demethylmenaquinone methyltransferase	200687	201372	686	13.149999618530273	1.1000000021965661E-8
BC1G_06158	PF00215.19	Orotidine 5'-phosphate decarboxylase / HUMPS family	203366	204349	984	306.3	9.7E-92
BC1G_06158	PF00215.16	Orotidine 5'-phosphate decarboxylase / HUMPS family	203366	204349	984	280.0899963378906	0.0
BC1G_06158	PF00215.16	Orotidine 5'-phosphate decarboxylase / HUMPS family	203366	204349	984	280.1000061035156	0.0
BC1G_06158	PF00215.16	Orotidine 5'-phosphate decarboxylase / HUMPS family	203366	204349	984	280.1000061035156	0.0
BC1G_06159	PF07690.11	Major Facilitator Superfamily	205648	206874	1227	87.9	4.9E-25
BC1G_06159	PF07690.8	Major Facilitator Superfamily	205630	206874	1245	77.0999984741211	5.4000001517512485E-20
BC1G_06159	PF07690.8	Major Facilitator Superfamily	205630	206874	1245	77.0999984741211	5.4000001517512485E-20
BC1G_06159	PF07690.8	Major Facilitator Superfamily	205654	206874	1221	82.22000122070312	1.6999999460513883E-21
BC1G_06160	PF02320.8	Ubiquinol-cytochrome C reductase hinge protein	208670	209072	403	52.099998474121094	1.8000000361756419E-12
BC1G_06160	PF02320.11	Ubiquinol-cytochrome C reductase hinge protein	208670	209072	403	98.6	1.3E-28
BC1G_06160	PF02320.8	Ubiquinol-cytochrome C reductase hinge protein	208670	209072	403	52.11000061035156	1.899999905671801E-12
BC1G_06160	PF02320.8	Ubiquinol-cytochrome C reductase hinge protein	208670	209072	403	52.099998474121094	1.8000000361756419E-12
BC1G_06161	PF10349.4	WW-domain ligand protein	210237	210578	342	68.1	1.0E-18
BC1G_06164	PF00012.12	Hsp70 protein	218024	220417	2394	936.7000122070312	0.0
BC1G_06164	PF00012.15	Hsp70 protein	218033	219833	1801	687.2	0.0
BC1G_06164	PF00012.15	Hsp70 protein	219119	220417	1299	687.2	0.0
BC1G_06164	PF00012.12	Hsp70 protein	218024	220417	2394	944.1099853515625	0.0
BC1G_06164	PF00012.12	Hsp70 protein	218024	220417	2394	936.7000122070312	0.0
BC1G_06166	PF00092.23	von Willebrand factor type A domain	223991	224572	582	24.7	1.4E-5
BC1G_06172	PF01636.18	Phosphotransferase enzyme family	240633	241340	708	54.4	1.3E-14
BC1G_06172	PF01636.15	Phosphotransferase enzyme family	240630	241373	744	22.739999771118164	1.4200000441633165E-4
BC1G_06175	PF13535.1	ATP-grasp domain	247574	248110	537	86.8	1.3E-24
BC1G_06175	PF07478.8	D-ala D-ala ligase C-terminus	247742	248053	312	24.5	1.3E-5
BC1G_06176	PF00067.14	Cytochrome P450	250191	252400	2210	84.80000305175781	2.5999999679774565E-22
BC1G_06176	PF00067.14	Cytochrome P450	250191	252400	2210	84.80000305175781	2.5999999679774565E-22
BC1G_06176	PF00067.14	Cytochrome P450	250191	252400	2210	86.08999633789062	1.1000000155791727E-22
BC1G_06176	PF00067.17	Cytochrome P450	250748	252403	1656	182.9	7.1E-54
BC1G_06177	PF07690.8	Major Facilitator Superfamily	253443	254977	1535	17.329999923706055	0.0050050001591444016
BC1G_06177	PF07690.11	Major Facilitator Superfamily	254480	255019	540	61.6	4.9E-17
BC1G_06178	PF00067.14	Cytochrome P450	256416	257822	1407	-17.5	3.6000000203095794E-10
BC1G_06178	PF00067.14	Cytochrome P450	256416	257822	1407	-17.5	3.6000000203095794E-10
BC1G_06178	PF00067.17	Cytochrome P450	256440	257801	1362	123.8	5.8E-36
BC1G_06183	PF05903.6	PPPDE putative peptidase domain	266988	267410	423	151.57000732421875	2.2000385889899628E-42
BC1G_06183	PF08324.3	PUL domain	265713	266531	819	117.0999984741211	4.900000006134322E-32
BC1G_06183	PF08324.6	PUL domain	265713	266522	810	119.9	7.4E-35
BC1G_06183	PF05903.9	PPPDE putative peptidase domain	266991	267410	420	109.8	8.8E-32
BC1G_06183	PF00085.15	Thioredoxin	266592	266897	306	47.2	1.2E-12
BC1G_06183	PF08324.3	PUL domain	265713	266531	819	120.20999908447266	6.100000181561789E-33
BC1G_06183	PF00085.12	Thioredoxin	266595	266897	303	-6.5	5.600000149570405E-4
BC1G_06183	PF05903.6	PPPDE putative peptidase domain	266988	267410	423	151.60000610351562	2.1005463980229008E-42
BC1G_06183	PF08324.3	PUL domain	265713	266531	819	117.0999984741211	4.900000006134322E-32
BC1G_06183	PF00085.12	Thioredoxin	266595	266897	303	-6.5	5.600000149570405E-4
BC1G_06183	PF05903.6	PPPDE putative peptidase domain	266988	267410	423	151.60000610351562	2.1005463980229008E-42
BC1G_06184	PF01150.12	GDA1/CD39 (nucleoside phosphatase) family	268657	270038	1382	320.6	1.1E-95
BC1G_06184	PF01150.9	GDA1/CD39 (nucleoside phosphatase) family	268657	270044	1388	354.92999267578125	0.0
BC1G_06184	PF01150.9	GDA1/CD39 (nucleoside phosphatase) family	268657	270044	1388	354.8999938964844	0.0
BC1G_06184	PF01150.9	GDA1/CD39 (nucleoside phosphatase) family	268657	270044	1388	354.8999938964844	0.0
BC1G_06185	PF01161.12	Phosphatidylethanolamine-binding protein	270989	271625	637	31.200000762939453	1.3000000365082087E-7
BC1G_06185	PF01161.12	Phosphatidylethanolamine-binding protein	270989	271625	637	47.7400016784668	3.999999984016789E-11
BC1G_06185	PF01161.12	Phosphatidylethanolamine-binding protein	270989	271625	637	31.200000762939453	1.3000000365082087E-7
BC1G_06185	PF01161.15	Phosphatidylethanolamine-binding protein	271022	271634	613	76.3	1.8E-21
BC1G_06195	PF12152.3	Eukaryotic translation initiation factor 4G1	290571	290807	237	87.0	5.0E-25
BC1G_06195	PF02854.14	MIF4G domain	291390	292124	735	177.0	2.9E-52
BC1G_06195	PF02854.11	MIF4G domain	291390	292124	735	188.4199981689453	0.0
BC1G_06195	PF02854.11	MIF4G domain	291390	292124	735	186.10000610351562	0.0
BC1G_06195	PF02854.11	MIF4G domain	291390	292124	735	186.10000610351562	0.0
BC1G_06198	PF02185.8	Hr1 repeat	299242	299478	237	54.52000045776367	3.6000000723512837E-13
BC1G_06198	PF02185.11	Hr1 repeat	299257	299478	222	59.4	2.0E-16
BC1G_06198	PF02185.8	Hr1 repeat	299242	299478	237	56.20000076293945	1.100000014578155E-13
BC1G_06198	PF02185.8	Hr1 repeat	299242	299478	237	56.20000076293945	1.100000014578155E-13
BC1G_06199	PF01014.10	Uricase	301956	302458	503	199.3000030517578	0.0
BC1G_06199	PF01014.10	Uricase	301493	301937	445	194.89999389648438	0.0
BC1G_06199	PF01014.10	Uricase	301956	302458	503	199.3000030517578	0.0
BC1G_06199	PF01014.10	Uricase	301493	301937	445	194.89999389648438	0.0
BC1G_06199	PF01014.10	Uricase	301493	301937	445	394.19000244140625	0.0
BC1G_06199	PF01014.13	Uricase	301956	302458	503	287.6	1.3E-86
BC1G_06199	PF01014.13	Uricase	301493	301937	445	287.6	1.3E-86
BC1G_06199	PF01014.10	Uricase	301956	302458	503	394.19000244140625	0.0
BC1G_06200	PF00515.23	Tetratricopeptide repeat	305569	305729	161	54.6	3.7E-15
BC1G_06200	PF07719.9	Tetratricopeptide repeat	305464	305565	102	44.279998779296875	4.400000086501876E-10
BC1G_06200	PF00564.16	PB1 domain	303990	304326	337	22.139999389648438	0.0014489999739453197
BC1G_06200	PF07719.12	Tetratricopeptide repeat	305569	305729	161	48.3	3.4E-13
BC1G_06200	PF13176.1	Tetratricopeptide repeat	305560	305723	164	29.7	2.7E-7
BC1G_06200	PF00564.19	PB1 domain	303993	304326	334	30.7	1.6E-7
BC1G_06200	PF13181.1	Tetratricopeptide repeat	305569	305729	161	34.5	7.9E-9
BC1G_06200	PF00515.20	Tetratricopeptide repeat	305566	305729	164	34.29999923706055	4.3000000005122274E-7
BC1G_06200	PF07719.9	Tetratricopeptide repeat	305566	305729	164	27.700000762939453	4.099999932805076E-5
BC1G_06200	PF00515.20	Tetratricopeptide repeat	305464	305565	102	15.0	0.0860000029206276
BC1G_06200	PF00564.16	PB1 domain	303990	304326	337	22.100000381469727	0.00139999995008111
BC1G_06200	PF00515.20	Tetratricopeptide repeat	305566	305729	164	34.29999923706055	4.3000000005122274E-7
BC1G_06200	PF07719.9	Tetratricopeptide repeat	305566	305729	164	27.700000762939453	4.099999932805076E-5
BC1G_06200	PF00515.20	Tetratricopeptide repeat	305464	305565	102	15.0	0.0860000029206276
BC1G_06200	PF00564.16	PB1 domain	303990	304326	337	22.100000381469727	0.00139999995008111
BC1G_06200	PF00515.20	Tetratricopeptide repeat	305566	305729	164	55.02000045776367	2.600000022136978E-13
BC1G_06200	PF00515.20	Tetratricopeptide repeat	305464	305565	102	55.02000045776367	2.600000022136978E-13
BC1G_06200	PF00515.20	Tetratricopeptide repeat	305314	305415	102	55.02000045776367	2.600000022136978E-13
BC1G_06200	PF07719.9	Tetratricopeptide repeat	305566	305729	164	44.279998779296875	4.400000086501876E-10
BC1G_06200	PF13414.1	TPR repeat	305470	305735	266	55.9	2.1E-15
BC1G_06202	PF00403.18	Heavy-metal-associated domain	309716	309957	242	54.2599983215332	4.300000026186135E-13
